-0.513 -0.380 -0.281 -0.207 -0.153 -0.112 -0.082 -0.060 -0.044 -0.032 -0.023 -0.016 -0.012 -0.008 -0.005 -0.004 -0.002 -0.001 -0.001 -0.000  0.000  0.000  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 
-0.577 -0.428 -0.317 -0.234 -0.173 -0.128 -0.094 -0.069 -0.051 -0.037 -0.027 -0.019 -0.014 -0.010 -0.007 -0.005 -0.003 -0.002 -0.001 -0.001 -0.000  0.000  0.000  0.000  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 
-0.589 -0.437 -0.324 -0.240 -0.178 -0.131 -0.097 -0.071 -0.052 -0.038 -0.028 -0.020 -0.015 -0.010 -0.007 -0.005 -0.004 -0.002 -0.001 -0.001 -0.000 -0.000  0.000  0.000  0.000  0.000  0.000  0.001  0.001  0.001  0.001  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 
-0.549 -0.408 -0.303 -0.224 -0.166 -0.123 -0.091 -0.067 -0.049 -0.036 -0.026 -0.019 -0.014 -0.010 -0.007 -0.005 -0.003 -0.002 -0.001 -0.001 -0.000 -0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 
-0.461 -0.342 -0.254 -0.189 -0.140 -0.103 -0.076 -0.056 -0.042 -0.030 -0.022 -0.016 -0.012 -0.009 -0.006 -0.004 -0.003 -0.002 -0.001 -0.001 -0.000 -0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 
-0.332 -0.247 -0.183 -0.136 -0.101 -0.075 -0.055 -0.041 -0.030 -0.022 -0.016 -0.012 -0.009 -0.006 -0.004 -0.003 -0.002 -0.001 -0.001 -0.001 -0.000 -0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 
-0.174 -0.129 -0.096 -0.071 -0.053 -0.039 -0.029 -0.021 -0.016 -0.012 -0.008 -0.006 -0.004 -0.003 -0.002 -0.002 -0.001 -0.001 -0.000 -0.000 -0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 
-0.000 -0.000 -0.000 -0.000 -0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 
 0.173  0.129  0.096  0.071  0.053  0.039  0.029  0.021  0.016  0.012  0.009  0.006  0.005  0.003  0.003  0.002  0.001  0.001  0.001  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 
 0.332  0.246  0.183  0.136  0.101  0.075  0.055  0.041  0.030  0.022  0.016  0.012  0.009  0.006  0.005  0.003  0.002  0.002  0.001  0.001  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 
 0.461  0.342  0.254  0.188  0.140  0.103  0.076  0.056  0.042  0.031  0.023  0.016  0.012  0.009  0.006  0.005  0.003  0.002  0.002  0.001  0.001  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 
 0.549  0.408  0.303  0.224  0.166  0.123  0.091  0.067  0.049  0.036  0.027  0.019  0.014  0.010  0.007  0.005  0.004  0.003  0.002  0.001  0.001  0.001  0.000  0.000  0.000  0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 
 0.589  0.437  0.324  0.240  0.178  0.131  0.097  0.071  0.052  0.038  0.028  0.020  0.015  0.011  0.008  0.005  0.004  0.003  0.002  0.001  0.001  0.000  0.000  0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 
 0.576  0.427  0.317  0.234  0.173  0.128  0.094  0.069  0.051  0.037  0.027  0.020  0.014  0.010  0.007  0.005  0.003  0.002  0.001  0.001  0.001  0.000  0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 
 0.513  0.380  0.281  0.207  0.153  0.112  0.083  0.060  0.044  0.032  0.023  0.017  0.012  0.008  0.006  0.004  0.003  0.002  0.001  0.001  0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 
 0.403  0.298  0.219  0.161  0.118  0.087  0.063  0.046  0.033  0.024  0.017  0.012  0.008  0.006  0.004  0.002  0.001  0.001  0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 
 0.257  0.188  0.138  0.100  0.073  0.053  0.038  0.027  0.019  0.013  0.009  0.006  0.004  0.002  0.001  0.000 -0.000 -0.000 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 
 0.086  0.061  0.043  0.030  0.020  0.013  0.008  0.005  0.003  0.001 -0.000 -0.001 -0.001 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 
-0.093 -0.073 -0.057 -0.045 -0.035 -0.028 -0.023 -0.018 -0.015 -0.012 -0.010 -0.008 -0.007 -0.006 -0.005 -0.004 -0.003 -0.003 -0.003 -0.002 -0.002 -0.002 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 
-0.267 -0.202 -0.153 -0.117 -0.089 -0.068 -0.052 -0.040 -0.031 -0.024 -0.019 -0.015 -0.012 -0.009 -0.008 -0.006 -0.005 -0.004 -0.003 -0.003 -0.002 -0.002 -0.002 -0.002 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 
-0.419 -0.315 -0.238 -0.179 -0.136 -0.103 -0.078 -0.059 -0.045 -0.035 -0.027 -0.021 -0.016 -0.013 -0.010 -0.008 -0.006 -0.005 -0.004 -0.003 -0.003 -0.002 -0.002 -0.002 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 
-0.537 -0.403 -0.303 -0.228 -0.171 -0.129 -0.098 -0.074 -0.056 -0.043 -0.033 -0.025 -0.019 -0.015 -0.012 -0.009 -0.007 -0.006 -0.005 -0.004 -0.003 -0.003 -0.002 -0.002 -0.002 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 
-0.610 -0.457 -0.342 -0.257 -0.193 -0.145 -0.109 -0.083 -0.063 -0.048 -0.036 -0.028 -0.021 -0.016 -0.013 -0.010 -0.008 -0.006 -0.005 -0.004 -0.003 -0.003 -0.002 -0.002 -0.002 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 
-0.631 -0.472 -0.353 -0.265 -0.199 -0.149 -0.112 -0.085 -0.064 -0.049 -0.037 -0.028 -0.022 -0.017 -0.013 -0.010 -0.008 -0.006 -0.005 -0.004 -0.003 -0.003 -0.002 -0.002 -0.002 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000 -0.000
